reservoir_name,distlabel,district,basin,date,storage_bcm,month,day,year,year_completed,river,location,type,height_m,length_m,volume_content_103m3,gross_storage_capacity_103m3,reservoir_area_103m2,effective_storage_capacity_103m3,purpose,designed_spillway_capacity_m3_s,x,gross_storage_capacity_109m3,effective_storage_capacity_109m3,lat,long,drought
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2017-08-01,0.08,8,1,2017,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2017-09-01,0.14,9,1,2017,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2017-10-01,0.15,10,1,2017,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2017-11-01,0.14,11,1,2017,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Isapur Reservoir,Aurangabad - Low drought risk,Aurangabad,GODAVARI,2017-12-01,0.11,12,1,2017,1982,Penganga,Nanded,Earthfill,57,4120.1,11216,1254000.00,NA,951000.00,Irrigation,10480,NA,1.254,0.951,19.727953,77.43668,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-01-01,0.67,1,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-02-01,0.59,2,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-03-01,0.51,3,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-04-01,0.43,4,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-05-01,0.35,5,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-06-01,0.41,6,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-07-01,0.82,7,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-08-01,0.9,8,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-09-01,0.94,9,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-10-01,0.91,10,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-11-01,0.84,11,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Bhatsa,Thane - Low drought risk,Thane,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-12-01,0.75,12,1,2017,1983,Bhatsa,"Thane, Shahapur",EarthfillGravity,88.5,959,18250,976150.00,2725,942115.00,Irrigation & Water supply,5342,NA,0.97615,0.942115,19.512858,73.41786,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-01-01,1.62,1,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-02-01,1.32,2,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-03-01,0.93,3,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-04-01,0.49,4,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-05-01,0.25,5,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-06-01,0.6,6,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-07-01,2.17,7,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-08-01,2.65,8,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-09-01,2.65,9,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-10-01,2.65,10,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-11-01,2.65,11,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Koyana/Shivaji Sagar,Pune - Low drought risk,Pune,KRISHNA,2017-12-01,2.51,12,1,2017,1964,Koyna,Patan,Gravity,103,805,1555,2797400.00,11535,2640000.00,Hydroelectricity,3883,NA,2.7974,2.64,17.402717,73.750081,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-01-01,0.04,1,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-02-01,0.03,2,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-03-01,0.05,3,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-04-01,0.04,4,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-05-01,0.02,5,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-06-01,0.01,6,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-07-01,0.06,7,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-08-01,0.06,8,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-09-01,0.06,9,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-10-01,0.04,10,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-11-01,0.05,11,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Khadakwasla Reservoir,Satara - Low drought risk,Satara,KRISHNA,2017-12-01,0.03,12,1,2017,1880,Mutha,"Pune, Khadakwasala",EarthfillGravity,32.9,1539,1170,86000.00,14800,560000.00,Irrigation & Water supply,2755,NA,0.086,0.56,18.443166,73.763177,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-01-01,0.27,1,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-02-01,0.22,2,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-03-01,0.16,3,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-04-01,0.11,4,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-05-01,0.05,5,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-06-01,0.06,6,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-07-01,0.29,7,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-08-01,0.3,8,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-09-01,0.3,9,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-10-01,0.3,10,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-11-01,0.3,11,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Bhandardara,Ahmadnagar - Low drought risk,Ahmadnagar,GODAVARI,2017-12-01,0.3,12,1,2017,1926,Paravara,Ahmednagar,Gravity,82.35,2717,335,312400.00,743.18,307310.00,Irrigation,1503,NA,0.3124,0.30731,19.547232,73.757366,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-01-01,0.26,1,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-02-01,0.22,2,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-03-01,0.16,3,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-04-01,0.13,4,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-05-01,0.1,5,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-06-01,0.09,6,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-07-01,0.28,7,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-08-01,0.33,8,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-09-01,0.33,9,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-10-01,0.33,10,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-11-01,0.33,11,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Upper Vaitarana Reservoir,Nashik - Low drought risk,Nashik,WEST FLOWING RIVERS FROM TAPI TO TADRI,2017-12-01,0.3,12,1,2017,1973,Vaitarna,"Nashik, Igatpuri",EarthfillGravity,41,2531,1520,331630.00,37130,331000.00,Irrigation,1440,NA,0.33163,0.331,19.54699,73.757398,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-01-01,0.11,1,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-02-01,0.05,2,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-03-01,0.02,3,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-04-01,0.02,4,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-05-01,0.01,5,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-06-01,0.02,6,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-07-01,0.15,7,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-08-01,0.21,8,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-09-01,0.23,9,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-10-01,0.24,10,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-11-01,0.24,11,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Manikdoh,Ahmadnagar - Low drought risk,Ahmadnagar,KRISHNA,2017-12-01,0.23,12,1,2017,1984,Kukadi,"Pune, Junnar",Gravity,51.8,930,596,308060.00,18434,283070.00,Irrigation & Hydroelectricity,1439,NA,0.30806,0.28307,19.235013,73.814167,Low drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-01-01,0.15,1,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-02-01,0.15,2,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-03-01,0.07,3,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-04-01,0.06,4,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-05-01,0.01,5,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-06-01,0.02,6,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-07-01,0.03,7,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-08-01,0.04,8,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
Yeldari Reservoir,Parbhani - High drought risk,Parbhani,GODAVARI,2017-09-01,0.1,9,1,2017,1968,Purna,Yeldari,Earthfill,51.2,4232,NA,934310.00,101540,809660.00,Irrigation & Hydroelectricity,10477,NA,0.93431,0.80966,19.714363,76.71221,High drought risk
